""
"TEC System Name:","AY.VAV1-10","","Descriptor:",""
" 73","NEOB.VAV-12-22:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-12-22:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-12-22:FLOW","","","34.75","PCT"," -N-     NONE"
" 76","NEOB.VAV-12-22:CTL FLOW MIN","","","252.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-12-22:CTL FLOW MAX","","","724.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-12-22:CTL TEMP","","","71.5","DEG F"," -N-     NONE"
" 79","NEOB.VAV-12-22:CLG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 92","NEOB.VAV-12-22:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-12-22:FLOW STPT","","","34.75","PCT"," -N-     NONE"
" 94","NEOB.VAV-12-22:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-12-22:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-12-22:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-12-22:DUCT AREA","","","0.55","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-12-22:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-12-22:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-12-23","","Descriptor:",""
"","NEOB.VAV-12-23:ADDRESS","","","13",""," -N-     NONE"
"  2","NEOB.VAV-12-23:APPLICATION","","","2520.0",""," -N-     NONE"
"  3","NEOB.VAV-12-23:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-12-23:ROOM TEMP","","","71.5","DEG F"," -N-     OVRD"
"  6","NEOB.VAV-12-23:DAY CLG STPT","","","73.0","DEG F"," -N-     NONE"
"  8","NEOB.VAV-12-23:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
" 10","NEOB.VAV-12-23:CHK OUT","","","NO",""," -N-     NONE"
" 11","NEOB.VAV-12-23:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","NEOB.VAV-12-23:RM STPT MAX","","","74.0","DEG F"," -N-     NONE"
" 13","NEOB.VAV-12-23:RM STPT DIAL","","","75.0","DEG F"," -N-     OVRD"
" 14","NEOB.VAV-12-23:STPT DIAL","","","NO",""," -N-     NONE"
" 19","NEOB.VAV-12-23:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","NEOB.VAV-12-23:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","NEOB.VAV-12-23:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 29","NEOB.VAV-12-23:DAY.NGT","","","DAY",""," -N-     OVRD"
" 31","NEOB.VAV-12-23:CLG FLOW MIN","","","152.0"," CFM"," -N-     NONE"
" 32","NEOB.VAV-12-23:CLG FLOW MAX","","","612.0"," CFM"," -N-     NONE"
" 35","NEOB.VAV-12-23:AIR VOLUME","","","156.0"," CFM"," -N-     NONE"
" 36","NEOB.VAV-12-23:FLOW COEFF","","","0.66",""," -N-     NONE"
" 41","NEOB.VAV-12-23:DO 1","","","OFF",""," -N-     NONE"
" 42","NEOB.VAV-12-23:DO 2","","","OFF",""," -N-     NONE"
" 48","NEOB.VAV-12-23:DMPR COMD","","","18.4","PCT"," -N-     NONE"
" 49","NEOB.VAV-12-23:DMPR POS","","","18.4","PCT"," -N-     NONE"
" 51","NEOB.VAV-12-23:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-12-23:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-12-23:MTR SETUP","","","1.0",""," -N-     NONE"
" 59","NEOB.VAV-12-23:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-12-23:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-12-23:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","NEOB.VAV-12-23:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","NEOB.VAV-12-23:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","NEOB.VAV-12-23:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","NEOB.VAV-12-23:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","NEOB.VAV-12-23:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-12-23:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-12-23:FLOW","","","26.25","PCT"," -N-     NONE"
" 76","NEOB.VAV-12-23:CTL FLOW MIN","","","152.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-12-23:CTL FLOW MAX","","","612.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-12-23:CTL TEMP","","","71.5","DEG F"," -N-     NONE"
" 79","NEOB.VAV-12-23:CLG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 92","NEOB.VAV-12-23:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-12-23:FLOW STPT","","","24.75","PCT"," -N-     NONE"
" 94","NEOB.VAV-12-23:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-12-23:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-12-23:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-12-23:DUCT AREA","","","0.35","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-12-23:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-12-23:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-12-24","","Descriptor:",""
"","NEOB.VAV-12-24:ADDRESS","","","14",""," -N-     NONE"
"  2","NEOB.VAV-12-24:APPLICATION","","","2520.0",""," -N-     NONE"
"  3","NEOB.VAV-12-24:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-12-24:ROOM TEMP","","","72.0","DEG F"," -N-     OVRD"
"  6","NEOB.VAV-12-24:DAY CLG STPT","","","73.0","DEG F"," -N-     NONE"
"  8","NEOB.VAV-12-24:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
" 10","NEOB.VAV-12-24:CHK OUT","","","NO",""," -N-     NONE"
" 11","NEOB.VAV-12-24:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","NEOB.VAV-12-24:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","NEOB.VAV-12-24:RM STPT DIAL","","","62.0","DEG F"," -N-     OVRD"
" 14","NEOB.VAV-12-24:STPT DIAL","","","NO",""," -N-     NONE"
" 19","NEOB.VAV-12-24:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","NEOB.VAV-12-24:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","NEOB.VAV-12-24:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 29","NEOB.VAV-12-24:DAY.NGT","","","DAY",""," -N-     OVRD"
" 31","NEOB.VAV-12-24:CLG FLOW MIN","","","236.0"," CFM"," -N-     NONE"
" 32","NEOB.VAV-12-24:CLG FLOW MAX","","","1020.0"," CFM"," -N-     NONE"
" 35","NEOB.VAV-12-24:AIR VOLUME","","","232.0"," CFM"," -N-     NONE"
" 36","NEOB.VAV-12-24:FLOW COEFF","","","0.64",""," -N-     NONE"
" 41","NEOB.VAV-12-24:DO 1","","","OFF",""," -N-     NONE"
" 42","NEOB.VAV-12-24:DO 2","","","OFF",""," -N-     NONE"
" 48","NEOB.VAV-12-24:DMPR COMD","","","24.0","PCT"," -N-     NONE"
" 49","NEOB.VAV-12-24:DMPR POS","","","23.6","PCT"," -N-     NONE"
" 51","NEOB.VAV-12-24:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-12-24:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-12-24:MTR SETUP","","","1.0",""," -N-     NONE"
" 59","NEOB.VAV-12-24:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-12-24:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-12-24:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","NEOB.VAV-12-24:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","NEOB.VAV-12-24:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","NEOB.VAV-12-24:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","NEOB.VAV-12-24:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","NEOB.VAV-12-24:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-12-24:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-12-24:FLOW","","","23.25","PCT"," -N-     NONE"
" 76","NEOB.VAV-12-24:CTL FLOW MIN","","","236.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-12-24:CTL FLOW MAX","","","1020.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-12-24:CTL TEMP","","","72.0","DEG F"," -N-     NONE"
" 79","NEOB.VAV-12-24:CLG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 92","NEOB.VAV-12-24:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-12-24:FLOW STPT","","","23.25","PCT"," -N-     NONE"
" 94","NEOB.VAV-12-24:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-12-24:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-12-24:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-12-24:DUCT AREA","","","0.775","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-12-24:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-12-24:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-12-25","","Descriptor:",""
"","NEOB.VAV-12-25:ADDRESS","","","15",""," -N-     NONE"
"  2","NEOB.VAV-12-25:APPLICATION","","","2520.0",""," -N-     NONE"
"  3","NEOB.VAV-12-25:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-12-25:ROOM TEMP","","","70.25","DEG F"," -N-     OVRD"
"  6","NEOB.VAV-12-25:DAY CLG STPT","","","73.0","DEG F"," -N-     NONE"
"  8","NEOB.VAV-12-25:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
" 10","NEOB.VAV-12-25:CHK OUT","","","NO",""," -N-     NONE"
" 11","NEOB.VAV-12-25:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","NEOB.VAV-12-25:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","NEOB.VAV-12-25:RM STPT DIAL","","","73.0","DEG F"," -N-     OVRD"
" 14","NEOB.VAV-12-25:STPT DIAL","","","NO",""," -N-     NONE"
" 19","NEOB.VAV-12-25:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","NEOB.VAV-12-25:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","NEOB.VAV-12-25:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 29","NEOB.VAV-12-25:DAY.NGT","","","DAY",""," -N-     OVRD"
" 31","NEOB.VAV-12-25:CLG FLOW MIN","","","244.0"," CFM"," -N-     NONE"
" 32","NEOB.VAV-12-25:CLG FLOW MAX","","","1172.0"," CFM"," -N-     NONE"
" 35","NEOB.VAV-12-25:AIR VOLUME","","","248.0"," CFM"," -N-     NONE"
" 36","NEOB.VAV-12-25:FLOW COEFF","","","0.7",""," -N-     NONE"
" 41","NEOB.VAV-12-25:DO 1","","","OFF",""," -N-     NONE"
" 42","NEOB.VAV-12-25:DO 2","","","OFF",""," -N-     NONE"
" 48","NEOB.VAV-12-25:DMPR COMD","","","14.4","PCT"," -N-     NONE"
" 49","NEOB.VAV-12-25:DMPR POS","","","14.8","PCT"," -N-     NONE"
" 51","NEOB.VAV-12-25:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-12-25:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-12-25:MTR SETUP","","","1.0",""," -N-     NONE"
" 59","NEOB.VAV-12-25:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-12-25:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-12-25:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","NEOB.VAV-12-25:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","NEOB.VAV-12-25:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","NEOB.VAV-12-25:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","NEOB.VAV-12-25:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","NEOB.VAV-12-25:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-12-25:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-12-25:FLOW","","","21.25","PCT"," -N-     NONE"
" 76","NEOB.VAV-12-25:CTL FLOW MIN","","","244.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-12-25:CTL FLOW MAX","","","1172.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-12-25:CTL TEMP","","","70.5","DEG F"," -N-     NONE"
" 79","NEOB.VAV-12-25:CLG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 92","NEOB.VAV-12-25:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-12-25:FLOW STPT","","","20.75","PCT"," -N-     NONE"
" 94","NEOB.VAV-12-25:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-12-25:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-12-25:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-12-25:DUCT AREA","","","0.775","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-12-25:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-12-25:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-12-26","","Descriptor:",""
"","NEOB.VAV-12-26:ADDRESS","","","16",""," -N-     NONE"
"  2","NEOB.VAV-12-26:APPLICATION","","","2520.0",""," -N-     NONE"
"  3","NEOB.VAV-12-26:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-12-26:ROOM TEMP","","","68.32","DEG F"," -N-     OVRD"
"  6","NEOB.VAV-12-26:DAY CLG STPT","","","74.0","DEG F"," -N-     NONE"
"  8","NEOB.VAV-12-26:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
" 10","NEOB.VAV-12-26:CHK OUT","","","NO",""," -N-     NONE"
" 11","NEOB.VAV-12-26:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","NEOB.VAV-12-26:RM STPT MAX","","","73.0","DEG F"," -N-     NONE"
" 13","NEOB.VAV-12-26:RM STPT DIAL","","","76.0","DEG F"," -N-     OVRD"
" 14","NEOB.VAV-12-26:STPT DIAL","","","NO",""," -N-     NONE"
" 19","NEOB.VAV-12-26:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","NEOB.VAV-12-26:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","NEOB.VAV-12-26:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 29","NEOB.VAV-12-26:DAY.NGT","","","DAY",""," -N-     OVRD"
" 31","NEOB.VAV-12-26:CLG FLOW MIN","","","92.0"," CFM"," -N-     NONE"
" 32","NEOB.VAV-12-26:CLG FLOW MAX","","","452.0"," CFM"," -N-     NONE"
" 35","NEOB.VAV-12-26:AIR VOLUME","","","456.0"," CFM"," -N-     NONE"
" 36","NEOB.VAV-12-26:FLOW COEFF","","","0.65",""," -N-     NONE"
" 41","NEOB.VAV-12-26:DO 1","","","OFF",""," -N-     NONE"
" 42","NEOB.VAV-12-26:DO 2","","","OFF",""," -N-     NONE"
" 48","NEOB.VAV-12-26:DMPR COMD","","","44.0","PCT"," -N-     NONE"
" 49","NEOB.VAV-12-26:DMPR POS","","","44.8","PCT"," -N-     NONE"
" 51","NEOB.VAV-12-26:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-12-26:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-12-26:MTR SETUP","","","1.0",""," -N-     NONE"
" 59","NEOB.VAV-12-26:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-12-26:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-12-26:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","NEOB.VAV-12-26:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","NEOB.VAV-12-26:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","NEOB.VAV-12-26:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","NEOB.VAV-12-26:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","NEOB.VAV-12-26:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-12-26:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-12-26:FLOW","","","101.0","PCT"," -N-     NONE"
" 76","NEOB.VAV-12-26:CTL FLOW MIN","","","92.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-12-26:CTL FLOW MAX","","","452.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-12-26:CTL TEMP","","","78.5","DEG F"," -N-     OVRD"
" 79","NEOB.VAV-12-26:CLG LOOPOUT","","","100.0","PCT"," -N-     NONE"
" 92","NEOB.VAV-12-26:CTL STPT","","","74.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-12-26:FLOW STPT","","","100.0","PCT"," -N-     NONE"
" 94","NEOB.VAV-12-26:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-12-26:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-12-26:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-12-26:DUCT AREA","","","0.35","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-12-26:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-12-26:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-12-27","","Descriptor:",""
"","NEOB.VAV-12-27:ADDRESS","","","17",""," -N-     NONE"
"  2","NEOB.VAV-12-27:APPLICATION","","","2520.0",""," -N-     NONE"
"  3","NEOB.VAV-12-27:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-12-27:ROOM TEMP","","","72.5","DEG F"," -N-     OVRD"
"  6","NEOB.VAV-12-27:DAY CLG STPT","","","73.0","DEG F"," -N-     NONE"
"  8","NEOB.VAV-12-27:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
" 10","NEOB.VAV-12-27:CHK OUT","","","NO",""," -N-     NONE"
" 11","NEOB.VAV-12-27:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","NEOB.VAV-12-27:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","NEOB.VAV-12-27:RM STPT DIAL","","","55.0","DEG F"," -N-     OVRD"
" 14","NEOB.VAV-12-27:STPT DIAL","","","NO",""," -N-     NONE"
" 19","NEOB.VAV-12-27:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","NEOB.VAV-12-27:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","NEOB.VAV-12-27:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 29","NEOB.VAV-12-27:DAY.NGT","","","DAY",""," -N-     OVRD"
" 31","NEOB.VAV-12-27:CLG FLOW MIN","","","36.0"," CFM"," -N-     NONE"
" 32","NEOB.VAV-12-27:CLG FLOW MAX","","","192.0"," CFM"," -N-     NONE"
" 35","NEOB.VAV-12-27:AIR VOLUME","","","36.0"," CFM"," -N-     NONE"
" 36","NEOB.VAV-12-27:FLOW COEFF","","","0.64",""," -N-     NONE"
" 41","NEOB.VAV-12-27:DO 1","","","OFF",""," -N-     NONE"
" 42","NEOB.VAV-12-27:DO 2","","","OFF",""," -N-     NONE"
" 48","NEOB.VAV-12-27:DMPR COMD","","","14.0","PCT"," -N-     NONE"
" 49","NEOB.VAV-12-27:DMPR POS","","","14.0","PCT"," -N-     NONE"
" 51","NEOB.VAV-12-27:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-12-27:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-12-27:MTR SETUP","","","1.0",""," -N-     NONE"
" 59","NEOB.VAV-12-27:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-12-27:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-12-27:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","NEOB.VAV-12-27:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","NEOB.VAV-12-27:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","NEOB.VAV-12-27:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","NEOB.VAV-12-27:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","NEOB.VAV-12-27:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-12-27:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-12-27:FLOW","","","18.75","PCT"," -N-     NONE"
" 76","NEOB.VAV-12-27:CTL FLOW MIN","","","36.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-12-27:CTL FLOW MAX","","","192.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-12-27:CTL TEMP","","","72.25","DEG F"," -N-     NONE"
" 79","NEOB.VAV-12-27:CLG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 92","NEOB.VAV-12-27:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-12-27:FLOW STPT","","","18.75","PCT"," -N-     NONE"
" 94","NEOB.VAV-12-27:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-12-27:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-12-27:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-12-27:DUCT AREA","","","0.2","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-12-27:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-12-27:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-12-28","","Descriptor:","VAV 12-28"
"","NEOB.VAV-12-28:ADDRESS","","","16",""," -N-     NONE"
"  2","NEOB.VAV-12-28:APPLICATION","","","2520.0",""," -N-     NONE"
"  3","NEOB.VAV-12-28:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-12-28:ROOM TEMP","","","72.0","DEG F"," -N-     OVRD"
"  6","NEOB.VAV-12-28:DAY CLG STPT","","","73.0","DEG F"," -N-     NONE"
"  8","NEOB.VAV-12-28:NGT CLG STPT","","","82.0","DEG F"," -N-     NONE"
" 10","NEOB.VAV-12-28:CHK OUT","","","NO",""," -N-     NONE"
" 11","NEOB.VAV-12-28:RM STPT MIN","","","55.0","DEG F"," -N-     NONE"
" 12","NEOB.VAV-12-28:RM STPT MAX","","","90.0","DEG F"," -N-     NONE"
" 13","NEOB.VAV-12-28:RM STPT DIAL","","","72.0","DEG F"," -N-     OVRD"
" 14","NEOB.VAV-12-28:STPT DIAL","","","NO",""," -N-     NONE"
" 19","NEOB.VAV-12-28:DI OVRD SW","","","OFF",""," -N-     NONE"
" 20","NEOB.VAV-12-28:OVRD TIME","","","0.0","HRS"," -N-     NONE"
" 21","NEOB.VAV-12-28:NGT OVRD","","","NIGHT",""," -N-     NONE"
" 29","NEOB.VAV-12-28:DAY.NGT","","","DAY",""," -N-     OVRD"
" 31","NEOB.VAV-12-28:CLG FLOW MIN","","","36.0"," CFM"," -N-     NONE"
" 32","NEOB.VAV-12-28:CLG FLOW MAX","","","432.0"," CFM"," -N-     NONE"
" 35","NEOB.VAV-12-28:AIR VOLUME","","","36.0"," CFM"," -N-     NONE"
" 36","NEOB.VAV-12-28:FLOW COEFF","","","0.65",""," -N-     NONE"
" 41","NEOB.VAV-12-28:DO 1","","","OFF",""," -N-     NONE"
" 42","NEOB.VAV-12-28:DO 2","","","OFF",""," -N-     NONE"
" 48","NEOB.VAV-12-28:DMPR COMD","","","13.2","PCT"," -N-     NONE"
" 49","NEOB.VAV-12-28:DMPR POS","","","13.6","PCT"," -N-     NONE"
" 51","NEOB.VAV-12-28:MTR1 TIMING","","","90.0","SEC"," -N-     NONE"
" 56","NEOB.VAV-12-28:DMPR ROT ANG","","","90.0",""," -N-     NONE"
" 58","NEOB.VAV-12-28:MTR SETUP","","","1.0",""," -N-     NONE"
" 59","NEOB.VAV-12-28:DO DIR. REV","","","0.0",""," -N-     NONE"
" 63","NEOB.VAV-12-28:CLG P GAIN","","","20.0",""," -N-     NONE"
" 64","NEOB.VAV-12-28:CLG I GAIN","","","0.01",""," -N-     NONE"
" 65","NEOB.VAV-12-28:CLG D GAIN","","","0.0",""," -N-     NONE"
" 66","NEOB.VAV-12-28:CLG BIAS","","","0.0","PCT"," -N-     NONE"
" 71","NEOB.VAV-12-28:FLOW P GAIN","","","0.0",""," -N-     NONE"
" 72","NEOB.VAV-12-28:FLOW I GAIN","","","0.01",""," -N-     NONE"
" 73","NEOB.VAV-12-28:FLOW D GAIN","","","0.0",""," -N-     NONE"
" 74","NEOB.VAV-12-28:FLOW BIAS","","","50.0","PCT"," -N-     NONE"
" 75","NEOB.VAV-12-28:FLOW","","","8.25","PCT"," -N-     NONE"
" 76","NEOB.VAV-12-28:CTL FLOW MIN","","","36.0"," CFM"," -N-     NONE"
" 77","NEOB.VAV-12-28:CTL FLOW MAX","","","432.0"," CFM"," -N-     NONE"
" 78","NEOB.VAV-12-28:CTL TEMP","","VAV 12-28","72.0","DEG F"," -N-     NONE"
" 79","NEOB.VAV-12-28:CLG LOOPOUT","","","0.0","PCT"," -N-     NONE"
" 92","NEOB.VAV-12-28:CTL STPT","","","73.0","DEG F"," -N-     NONE"
" 93","NEOB.VAV-12-28:FLOW STPT","","","8.25","PCT"," -N-     NONE"
" 94","NEOB.VAV-12-28:CAL AIR","","","NO",""," -N-     NONE"
" 95","NEOB.VAV-12-28:CAL SETUP","","","4.0",""," -N-     NONE"
" 96","NEOB.VAV-12-28:CAL TIMER","","","12.0","HRS"," -N-     NONE"
" 97","NEOB.VAV-12-28:DUCT AREA","","","0.35","SQ. FT"," -N-     NONE"
" 98","NEOB.VAV-12-28:LOOP TIME","","","5.0","SEC"," -N-     NONE"
" 99","NEOB.VAV-12-28:ERROR STATUS","","","0.0",""," -N-     NONE"
""
"TEC System Name:","NEOB.VAV-12-29","","Descriptor:",""
"","NEOB.VAV-12-29:ADDRESS","","","19",""," -N-     NONE"
"  2","NEOB.VAV-12-29:APPLICATION","","","2520.0",""," -N-     NONE"
"  3","NEOB.VAV-12-29:CHK STATUS","",""," -1.0",""," -N-     NONE"
"  4","NEOB.VAV-12-29:ROOM TEMP","","","71.75","DEG F"," -N-     OVRD"
